TWEET,TWEET TIMESTAMP,ORIGINAL LOCALE,ANNOTATION,RAW EN TEXT,EMO VECTOR,CLUSTER TAG
673154699030319105,Sat Dec 05 14:59:21 +0000 2015,en,sad,Finally managed to find a Greggs in London and they didn't sell festive bakes  asif  disappointment,[0  0  1  1  0  0  0  0],anger,
673119950043746304,Sat Dec 05 12:41:16 +0000 2015,en,sad,🎶 " And I hope you'll find your way again . " 🎶🎸🎤  TheCranberries  Disappointment 💃,[0  0  1  1  0  0  0  0],anger,
673108620670689280,Sat Dec 05 11:56:15 +0000 2015,en,sad,Still wondering how they open a Pandora store in Egypt and do not have any Egyptian charms @pandora   pandora  Disappointment,[0  0  0  0  0  0  0  1],anger,
673099979607695360,Sat Dec 05 11:21:55 +0000 2015,en,sad,Oh well apparently my 21st isn't that special...  Disappointment  party  birthday,[0  0  1  2  0  0  0  0],surprise,
673158842121875456,Sat Dec 05 15:15:49 +0000 2015,en,sad, Music can give you  comfort in the midst of  distress and suffering.  Create a Healthy Lifestyle: or amazon,[0  0  1  2  0  0  0  0],surprise,
673127054557102080,Sat Dec 05 13:09:30 +0000 2015,en,sad,That's the way no need to you…,[0  0  0  0  0  0  0  0],disgust,
673062044556500992,Sat Dec 05 08:51:10 +0000 2015,en,sad, Distress - The first mental and emotional cause of cancer: ,[0  0  1  0  0  0  0  0],disgust,
672935607316926464,Sat Dec 05 00:28:45 +0000 2015,en,sad,Tamil Nadu floods: @NDRF uses  socialmedia to reach out to people in  distress - The Hindu ,[0  0  1  0  0  0  0  0],surprise,
672856806339776512,Fri Dec 04 19:15:38 +0000 2015,en,sad, distress behind  payments loosing sleep? Maybe this will help some. Always call if need be!... ,[0  0  1  0  0  0  0  0],disgust,
673118764666380289,Sat Dec 05 12:36:34 +0000 2015,en,sad, yoga  meditation is gradual elimination of all distractions that  disturb the mind  ,[0  0  1  0  0  1  0  0],disgust,
673100442369306624,Sat Dec 05 11:23:45 +0000 2015,en,sad,Do Not  Disturb  1999.....i've probably seen this movie five times now. great cast  weird action/thriller/comedy. ,[0  0  1  0  0  1  0  0],disgust,
672714529046966272,Fri Dec 04 09:50:16 +0000 2015,en,sad, Very few  Things  Disturb her  Sleep - ,[0  0  0  0  0  1  0  0],disgust,
672702043178582017,Fri Dec 04 09:00:39 +0000 2015,und,sad, steelfox  rawversion  packaging  gotousa  pack  christmastime  gifts  hugo  cat  disturb ,[0  0  0  0  0  1  0  0],enjoyment,
672650177098809344,Fri Dec 04 05:34:34 +0000 2015,en,sad,How to Configure Do Not Disturb in Windows 10?   wikigain  windows10  disturb ,[0  0  0  0  0  2  0  0],enjoyment,
673156417449168896,Sat Dec 05 15:06:11 +0000 2015,fr,sad, sound gloomy likebackteam digcit earn your life on the internet: C is feasible in 6 weeks. Here are as ,[0  0  0  0  0  1  0  0],fear,
673156413779128320,Sat Dec 05 15:06:10 +0000 2015,en,sad, sound  gloomy  likebackteam  digcit Professional  songwriting  secrets: Songwriting Tips and Techniques for thos ,[0  0  0  0  0  1  0  0],fear,
673152606571790337,Sat Dec 05 14:51:02 +0000 2015,en,sad,Now Playing  :  Abandoned toys - " Where red shadows slumber" on   gloomy  gloomymusic,[1  0  0  0  0  1  0  0],fear,
673148352939229184,Sat Dec 05 14:34:08 +0000 2015,en,sad, Anaheim  fear  gloomy  lip Hypnosis  for  easy  weight  loss: Check out online hypnosis hypnosis videos and hypn ,[1  0  1  0  0  1  0  0],disgust,
673143140568576005,Sat Dec 05 14:13:25 +0000 2015,en,sad, greenbaypackers  homosexual  LosAngeles  gloomy Guru  university: Guru University  Via Its Main Website And Week ,[0  0  0  0  0  1  0  0],fear,
673162091629531136,Sat Dec 05 15:28:44 +0000 2015,en,sad,RT @SiblingSOSL: 64 Tips for Coping with  Grief at the  Holidays: ,[0  0  0  0  0  1  0  0],surprise,
673161699298402304,Sat Dec 05 15:27:10 +0000 2015,en,sad,RT @shortpoemz: heirloom crystal 3rd thanksgiving without her   photoku  grief  haiku ,[0  0  0  0  0  1  0  0],fear,
673161250323435520,Sat Dec 05 15:25:23 +0000 2015,en,sad,Helping a child or teen heal through  grief? Read "6 Needs of Mourning for Children Who are Grieving." ,[0  0  0  1  0  2  0  0],enjoyment,
673160702912278528,Sat Dec 05 15:23:12 +0000 2015,en,sad,RT @LoriAMooreKY: Missing Andy is a beautifully written story of  love and  grief ,[0  0  0  1  1  1  0  0],fear,
673160343342833664,Sat Dec 05 15:21:47 +0000 2015,en,sad,64 Tips for Coping with  Grief at the  Holidays: ,[0  0  0  0  0  1  0  0],anger,
673162967509295104,Sat Dec 05 15:32:12 +0000 2015,en,sad,He sees you when your eating   guilt  sadeyes  feedme 🐶 ,[0  0  1  0  0  0  0  0],anger,
673149701605191680,Sat Dec 05 14:39:30 +0000 2015,en,sad,How to deal with  Guilt and have a Blameless  Conscience ,[0  0  1  1  0  0  0  0],anger,
673133258939490304,Sat Dec 05 13:34:09 +0000 2015,en,sad,How to deal with  Guilt and have a Blameless  Conscience ,[0  0  1  1  0  0  0  0],anger,
673123301867151360,Sat Dec 05 12:54:35 +0000 2015,en,sad,8 Ways to Turn Your  Guilt  Shame and Procrastination into Positive Change ,[0  0  1  0  1  0  0  0],anger,
673115943871098880,Sat Dec 05 12:25:21 +0000 2015,en,sad,4 Simple Ways To Ditch  Food  Guilt &amp  Stay Balanced During The  Holidays ,[0  0  1  1  0  0  0  0],disgust,
673161377796648960,Sat Dec 05 15:25:53 +0000 2015,en,sad,Strange Rage tonight but you just have to love an Iggy mixed with a Cash  WatchingRage  Hurt,[1  0  0  1  0  0  0  0],enjoyment,
673159909228199937,Sat Dec 05 15:20:03 +0000 2015,tl,sad,RT @gallinews:  MUSLIM SENTIMENTS  Hurt Karne Kye Khelaf  Bhiwandi Mye  protest   ,[1  0  0  0  0  0  0  0],disgust,
673155979291312129,Sat Dec 05 15:04:26 +0000 2015,en,sad,I didn't mean to fall in  love  but I did. And you didn't mean to  hurt me  but you did.",[1  0  0  1  0  1  0  0],disgust,
673153336724492288,Sat Dec 05 14:53:56 +0000 2015,ja,sad,Particularly where voice is stuck in my head  I'm always flowing "ash melting a keen mind  try yelling? I'm reaching for the sky " EXO Kai luxion hurt ,[1  0  0  0  0  0  0  0],disgust,
673150965994774529,Sat Dec 05 14:44:31 +0000 2015,tl,sad,@merryxyntchen xyntechen is  hurt ok lang yan. Alam mo sagot diyan?,[1  0  0  0  0  0  0  0],fear,
673153368202711040,Sat Dec 05 14:54:04 +0000 2015,en,sad,i here niggas talking bout they bless truth is u  miserable,[1  0  1  1  0  0  0  0],fear,
673147664746291200,Sat Dec 05 14:31:24 +0000 2015,es,sad,RT @armando4ta: MISERABLE is little unfortunate and DENATURED as all NARCOGUERRILLEROASESINOCASTRISTA ,[0  0  1  0  0  1  0  0],fear,
673125541860548608,Sat Dec 05 13:03:29 +0000 2015,en,sad,Venus is pretty miserable looking too. Would be like living in Dubai.  miserable,[0  0  2  1  0  0  0  0],anger,
673114878320640000,Sat Dec 05 12:21:07 +0000 2015,en,sad, Miserable : If all you do is work.. and take care of people.. but yall bitches want to be "happy".. The fuck you think dumbs hoes!?!,[0  0  1  0  0  0  0  0],fear,
673106106030403584,Sat Dec 05 11:46:16 +0000 2015,en,sad,The outside matches my insides.  miserable  hungover,[0  0  1  0  0  0  0  0],fear,
673156767774212096,Sat Dec 05 15:07:34 +0000 2015,en,sad,a battery of hostile / individual mandate / impose a rider / mortify / fleet / unduly coercive / abide by / exorbitant rate /,[1  0  1  0  0  1  0  0],fear,
673055520354271236,Sat Dec 05 08:25:15 +0000 2015,en,sad,Recall the heath apropos of formica diuretic necessary on yours mortify: qotvxjYW,[0  0  0  0  0  0  0  0],anger,
673039938573717504,Sat Dec 05 07:23:20 +0000 2015,en,sad,“Mortify therefore your members which are upon the earth fornication uncleanness inordinate affection  evil con…” ,[0  0  1  1  0  0  0  0],disgust,
673032800556093440,Sat Dec 05 06:54:58 +0000 2015,en,sad,Weld alias mortify xbox 360 skins: NKNIXoBv,[0  0  0  0  0  1  0  0],enjoyment,
672968229632016385,Sat Dec 05 02:38:23 +0000 2015,en,sad,RT @Theory_tK: RT if you like sniping in Black Ops 3 Fav if you like watching me smile in Black Ops 3  ),[0  0  0  1  0  1  0  0],surprise,
673164837925560320,Sat Dec 05 15:39:38 +0000 2015,en,sad,Don’t let the  agony   regret  or  fog of yesterday blind you to the fact that each new day… ,[1  0  0  0  0  1  0  0],disgust,
673163902851620864,Sat Dec 05 15:35:55 +0000 2015,en,sad, hackyou Top five regret from Bronnie Ware  lifehack  inspiration  regret  l…,[0  0  0  1  0  1  0  0],disgust,
673162676063735808,Sat Dec 05 15:31:03 +0000 2015,en,sad,I seriously don't know who I am sometimes. I wish you could understand why I do these things. Shit I wish I could understand too  regret,[0  0  1  0  0  1.5  0  0],disgust,
673162418172895234,Sat Dec 05 15:30:01 +0000 2015,en,sad,RT @TWCWisdomCenter:  REGRET ... Is Confirmation You Are Learning.   drMM  fb,[0  0  0  0  0  1  0  0],disgust,
673160197867720704,Sat Dec 05 15:21:12 +0000 2015,en,sad,I regret...  Top five regret from Bronnie Ware  lifehack  inspiration  regret  lastlife  topregret  BronnieWare,[0  0  0  1  0  2  0  0],disgust,
673165329124737024,Sat Dec 05 15:41:35 +0000 2015,en,sad,The  day  ends with a  flat  tire but I had  fun anyway!  vlog  mountainbike  bike  flattire  sad  water  beach   ,[0  0  0  2  0  1  0  0],disgust,
673165295083745282,Sat Dec 05 15:41:27 +0000 2015,und,sad, dead  sad  me  deppression  depressed,[1  0  0  0  0  1  0  0],disgust,
673164543779041282,Sat Dec 05 15:38:28 +0000 2015,en,sad,wanted to go to RU to see my boyfriend but I work tonight and open tmm :(  sad,[0  0  0  0  0  1  0  0],disgust,
673164435658272770,Sat Dec 05 15:38:02 +0000 2015,en,sad,The problem is that I took everything into my heart.  sad,[0  0  0  0  1  1  0  0],disgust,
673164338555781121,Sat Dec 05 15:37:39 +0000 2015,und,sad, angry  sad  cars  iFunny ,[0  0  1  0  0  1  0  0],surprise,
673165319150698496,Sat Dec 05 15:41:33 +0000 2015,in,sad,Again malem downloads nich 😘😚😙😪💑👑. .  weekend sadness singles beauty charm dream free NAE ... ,[0  0  0  1  0  1  0  0],fear,
673163371336753152,Sat Dec 05 15:33:49 +0000 2015,in,sad,Al-Fatiha Tunku Jalil 😥😥😥 may Allah mencucuri Blessing over his sadness,[0  0  0  1  0  1  0  0],surprise,
673158015235657728,Sat Dec 05 15:12:32 +0000 2015,und,sad, photoshoot  puck  sadness  twitter Kadochnikov  systema  from  the  ground up: Russian Martial Art Home study Vi ,[1  0  0  1  0  1  0  0],surprise,
673156750774804481,Sat Dec 05 15:07:30 +0000 2015,und,sad,RT @jannatulsanam:  Depression  Sadness  😔😓😳😥😰             😢😞😪😩 😷😫😣😐😑,[0  0  0  0  0  1  0  0],surprise,
673155447734579201,Sat Dec 05 15:02:20 +0000 2015,en,sad, Anxiety and  sadness and  depression are the  1 causes of  suicide today. What can be done?  ,[1  0  0  0  0  1  0  0],fear,
673165672088735744,Sat Dec 05 15:42:57 +0000 2015,en,sad, Shame Embarrassment for Delhi police as court acquits AAP MLA  police admonished for filing trumped up charges... ,[1  0  1  0  1  0  0  0],fear,
673165007304138752,Sat Dec 05 15:40:19 +0000 2015,hi,sad,Those we were able to count these so many years that they are against Pakistan they're Messenger mushrarmph consoles shame PakiCONgress,[0  0  1  0  0  0  0  0],fear,
673164384672178176,Sat Dec 05 15:37:50 +0000 2015,en,sad,@dominos_india You have always served average Pizzas  Yur prices go up every 3 months. Now again same stuff...   Shame,[0  0  1  0  0  0  0  0],fear,
673163441041969152,Sat Dec 05 15:34:05 +0000 2015,und,sad, Shame  TuVotoImporta  Bolivia ,[0  0  1  0  0  0  0  0],fear,
673163384448266241,Sat Dec 05 15:33:52 +0000 2015,en,sad,What ever we wanna distribute in Chennai  that should be labeled with **** photo. Yup  that is true..   shame  HelpChennai  ChennaiFloods,[0  0  1  1  0  0  0  0],disgust,
673165767429476353,Sat Dec 05 15:43:20 +0000 2015,en,sad,RT @RealJudgeLynn: When u  travel a lot ur  dog learns the signs.  Parting is such  Sweet  Sorrow. LOL ,[0  0  0  1  1  1  0  0],disgust,
673163500567433216,Sat Dec 05 15:34:19 +0000 2015,en,sad,RT @RealJudgeLynn: When u  travel a lot ur  dog learns the signs.  Parting is such  Sweet  Sorrow. LOL ,[0  0  0  1  1  1  0  0],enjoyment,
673162630551375872,Sat Dec 05 15:30:52 +0000 2015,und,sad, natur  color  sun  fog  dark  light  hope  emotions  sorrow  sad  tears  love  whatlifeisabout ,[0  0  0  1  1  1  0  0],disgust,
673162589208240128,Sat Dec 05 15:30:42 +0000 2015,en,sad,RT @RealJudgeLynn: When u  travel a lot ur  dog learns the signs.  Parting is such  Sweet  Sorrow. LOL ,[0  0  0  1  1  1  0  0],enjoyment,
673159798272192512,Sat Dec 05 15:19:37 +0000 2015,en,sad,RT @RealJudgeLynn: When u  travel a lot ur  dog learns the signs.  Parting is such  Sweet  Sorrow. LOL ,[0  0  0  1  1  1  0  0],fear,
673166232200212480,Sat Dec 05 15:45:11 +0000 2015,ja,sad,😁 justinbieber Justin Bieber justin Japan could ✏ ️ whatdoyoumean sorry ,[0  0  0  0  0  1  0  0],enjoyment,
673166006144139264,Sat Dec 05 15:44:17 +0000 2015,und,sad,✏ Draw for dad .... always happy ♥ =] sorry URthebest LOVE drawing thanksgiving fathersday dady. ,[0  0  0  1  0  1  0  0],enjoyment,
673165986707742720,Sat Dec 05 15:44:12 +0000 2015,en,sad,RT @TSoulMusic: SORRY Justin Bieber JustinBieber tsoul-TSoulMusic cover ,[0  0  0  0  0  1  0  0],surprise,
673165961122463744,Sat Dec 05 15:44:06 +0000 2015,en,sad,RT @radiodisney: Here’s Friday’s  RDTop3! 1. @adele  Hello 2. @shawnmendes  Stitches 3. @justinbieber  Sorry ,[0  0  0  0  0  1  0  0],surprise,
673165926494306304,Sat Dec 05 15:43:58 +0000 2015,en,sad, SORRY Justin Bieber  - TSoulMusic  cover  JustinBieber  tsoul ,[0  0  0  0  0  1  0  0],disgust,
673165633475989504,Sat Dec 05 15:42:48 +0000 2015,und,sad,RT @russelljanice:  HornsUp  HookEm  upset ,[1  0  0  0  0  0  0  0],disgust,
673164690856484865,Sat Dec 05 15:39:03 +0000 2015,en,sad,@dukeblueplanet @UBBullsNation Lets go Buffalo 🔵⚪️  upset,[1  0  0  0  0  0  0  0],enjoyment,
673157474153836545,Sat Dec 05 15:10:23 +0000 2015,en,sad,Brand new custom tee Arkansas "The Heave"   Arkansas  Razorbacks  Theheave  Upset  Football ,[1  0  0  1  0  0  0  0],surprise,
673149882060955648,Sat Dec 05 14:40:13 +0000 2015,en,sad,(1-2) If you feel  arrogant  frightened or  upset   your account is sure to suffer.,[1  0  1  0  1  0  0  0],surprise,
673149552879378432,Sat Dec 05 14:38:54 +0000 2015,und,sad, GOGATORS  GAMEDAY  beatbama  underdogs  upset  shocktheworld ,[1  0  0  0  0  0  0  0],disgust,
673164375499350017,Sat Dec 05 15:37:48 +0000 2015,en,sad,Amazing story!  tearful  FightCancer  ,[0  0  1  0  0  0  0  0],disgust,
672907363398098944,Fri Dec 04 22:36:32 +0000 2015,und,sad,@Graeme_McDowell @AmyDiLuna @mccalldempsey @TODAYshow @NBCSports   tearful  class act,[0  0  1  0  0  0  0  0],disgust,
672871906312368128,Fri Dec 04 20:15:38 +0000 2015,en,sad,When you take a request from a Giving Tree for Christmas &amp  the child just wants $10 Target gift card.  Perspective  thankful  tearful,[0  0  2  2  0  0  0  0],disgust,
672189943721144320,Wed Dec 02 23:05:45 +0000 2015,en,sad,Now catching up with  ThisIsTottenham - so true  tearful,[0  0  1  1  0  0  0  0],disgust,
672057876135944193,Wed Dec 02 14:20:58 +0000 2015,en,sad,A sad day for @SkyFootball @GNev2 no longer will be part of the team best pundit on the box  tearful  sad 😢,[0  0  0  1  0  0  0  1],disgust,
672959943692173312,Sat Dec 05 02:05:28 +0000 2015,en,sad, sorrowful parting words from STP to  ScottWeiland ,[1  0  0  0  0  1  0  0],enjoyment,
672810812885585920,Fri Dec 04 16:12:52 +0000 2015,en,sad,WINE &amp  KOTCH +  MAMA  SITA  heat maker is  dead  jcapri  rip queen...  sorrowful ,[0  0  0  0  0  1  0  0],enjoyment,
672049459434536960,Wed Dec 02 13:47:31 +0000 2015,und,sad, beautiful  sorrowful  joy ,[0  0  0  1  0  1  0  0],surprise,
670376780323094528,Fri Nov 27 23:00:54 +0000 2015,en,sad,I always remember it was on September 😝😘😘😂😔😭   sorrowful  momentsofbecoming,[0  0  0  0  0  1  0  0],enjoyment,
669952290149695488,Thu Nov 26 18:54:07 +0000 2015,en,sad,Some people create their own storms then get upset when it rains.  drama  sorrowful  rains  storms,[1  0  0  1  0  1  0  0],enjoyment,
672964022581387265,Sat Dec 05 02:21:40 +0000 2015,en,sad, Pained on a Friday night 😒 ,[0  0  0  0  1  0  0  0],surprise,
672901240620216320,Fri Dec 04 22:12:12 +0000 2015,en,sad,Officially announcing a stop on piercings lol ... Nearly 30 &amp  3 in one sitting  pained ... I'm done now.. For reals 👌🏻,[0  0  0  0  1  0  0  0],disgust,
672794648717340673,Fri Dec 04 15:08:38 +0000 2015,tl,sad,Dali mong makamove-on.  Idol! Hahaha  Pained.,[0  0  0  0  1  0  0  0],disgust,
672768799033049089,Fri Dec 04 13:25:55 +0000 2015,tl,sad,Di na talaga ako kakain ng kahit anong seafood 😭  pained  asthma,[0  0  0  0  1  0  0  0],disgust,
672763021719158784,Fri Dec 04 13:02:58 +0000 2015,de,sad,*sighs* @crownstory: Sunderland is coming RT @Snazzycc: Gerrahia Maifren @crownstory:  Pained "@Snazzycc: Ewu @crownstory: Glory glory RT @,[0  0  0  1  1  0  0  0],disgust,
673148320093605888,Sat Dec 05 14:34:00 +0000 2015,en,sad,After the  carnival    wachapreague  fair  night  desolate  empty  firemanscarnival  ferriswheel… ,[0  0  0  0  0  1  0  0],disgust,
672948579456196608,Sat Dec 05 01:20:18 +0000 2015,en,sad,Stay in charge. Electricity runs through it  desolate  mountainlife  electric  photoftheday  nyc ,[0  0  0  1  0  1  0  0],sad,
672568370814849024,Fri Dec 04 00:09:29 +0000 2015,und,sad,LABAL-S - Control - Feat JaxOn (Prod. by AraabMUZIK as  Desolate) Audio ,[0  0  0  1  0  0  0  0],sad,
672136028086509570,Wed Dec 02 19:31:31 +0000 2015,en,sad,@Kokomo_surf Nailed it! That's what I was going for Casey. 😄😙 Can you smell the fags booze and stale sex?  risque  desolate  ekmn,[0  0  1  1  0  1  0  0],sad,
672078040155955200,Wed Dec 02 15:41:06 +0000 2015,und,sad,Day 56   NewMission  Day56FiftySix   Live  Laugh  Love  LoveLaughLive   Reflection  Desolate… ,[0  0  0  1  0  0  0  0],sad,
673167302565740544,Sat Dec 05 15:49:26 +0000 2015,en,sad,He's gonna bring him on up front ain't he 😏  BCFC  desperate  halford,[0  0  0  0  0  1  0  0],sad,
673165113910775808,Sat Dec 05 15:40:44 +0000 2015,en,sad,Can anyone took 2 girls up with a floor to sleep on in Indy @eeprim  desperate,[0  0  0  0  0  1  0  0],anger,
673163890683965440,Sat Dec 05 15:35:52 +0000 2015,en,sad,Someone get me an overwatch beta key  overwatch  desperate  suicidal  cut,[0  0  1  0  0  1  0  0],disgust-sad,
673154187698552833,Sat Dec 05 14:57:19 +0000 2015,fr,sad, EndyDepression: Harley14    UGLY  DESPERATE AVAILABLE! =&gt  ,[0  0  1  0  0  1  0  0],sad,
673154077941964800,Sat Dec 05 14:56:53 +0000 2015,fr,sad, EndyDepression: Harley14    UGLY  DESPERATE AVAILABLE! =&gt  ,[0  0  1  0  0  1  0  0],sad,
673015866749947908,Sat Dec 05 05:47:41 +0000 2015,en,sad,Never get your hopes up  i learned that the hard way.  pessimistic,[0  0  0  0  0  1  0  0],sad,
672889546976137216,Fri Dec 04 21:25:44 +0000 2015,en,sad,@george_heath7 why grow up when you can die and be young forever  pessimistic,[0  0  0  1  1  1  0  0],sad,
