TWEET,TWEET TIMESTAMP,ORIGINAL LOCALE,ANNOTATION,RAW EN TEXT,EMO VECTOR
670282219215171584,Fri Nov 27 16:45:08 +0000 2015,en,sad,RT @cpimspeak: 1000s of Adivasis &amp  peasants led by CPIM CPI&amp  @cpimlliberation march in Odisha demnding relief frm Agrarian Distress https:/…,[0  0  0  0  0  1  0  0],
670282196465266688,Fri Nov 27 16:45:03 +0000 2015,en,sad,RT @blowticious: White people love taking shit that ain't theirs and then feigning distress.  https://t.co/7Xpxv64RPk,[1  0  0  1  0  1  0  0],
670282137787068416,Fri Nov 27 16:44:49 +0000 2015,en,sad,RT @blowticious: White people love taking shit that ain't theirs and then feigning distress.  https://t.co/7Xpxv64RPk,[1  0  0  1  0  1  0  0],
670282107285958656,Fri Nov 27 16:44:42 +0000 2015,en,sad,RT @blowticious: White people love taking shit that ain't theirs and then feigning distress.  https://t.co/7Xpxv64RPk,[1  0  0  1  0  1  0  0],
670282073568096256,Fri Nov 27 16:44:34 +0000 2015,en,sad,RT @blowticious: White people love taking shit that ain't theirs and then feigning distress.  https://t.co/7Xpxv64RPk,[1  0  0  1  0  1  0  0],
670281971466129410,Fri Nov 27 16:44:09 +0000 2015,en,sad,RT @blowticious: White people love taking shit that ain't theirs and then feigning distress.  https://t.co/7Xpxv64RPk,[1  0  0  1  0  1  0  0],
670281944958136320,Fri Nov 27 16:44:03 +0000 2015,en,sad,RT @blowticious: White people love taking shit that ain't theirs and then feigning distress.  https://t.co/7Xpxv64RPk,[1  0  0  1  0  1  0  0],
670281927627182080,Fri Nov 27 16:43:59 +0000 2015,en,sad,RT @blowticious: White people love taking shit that ain't theirs and then feigning distress.  https://t.co/7Xpxv64RPk,[1  0  0  1  0  1  0  0],
670282584912457729,Fri Nov 27 16:46:36 +0000 2015,en,sad,the do not disturb button on the iPhone is prob the best thing in the world,[0  0  0  0  1  0  0  0],
670282573101187074,Fri Nov 27 16:46:33 +0000 2015,en,sad,He Thought It Was A Regular Ingrown Hair  But When He Started To Pull It Out… This Might Disturb You… https://t.co/tTtCP8y7lL,[0  0  0  0  1  0  0  0],
670282536006774784,Fri Nov 27 16:46:24 +0000 2015,en,sad,I have the two most important people on do not disturb now ..,[0  0  0  0  1  0  0  0],
670282496685174784,Fri Nov 27 16:46:15 +0000 2015,en,sad,RT @cutepeacelover: Don't hesitate to disturb the universe .. it can handle it .. take a deep dive and explore its possibilities,[0  0  0  0  1  0  0  0],
670282427147943936,Fri Nov 27 16:45:58 +0000 2015,en,sad,RT @cutepeacelover: Don't hesitate to disturb the universe .. it can handle it .. take a deep dive and explore its possibilities,[0  0  0  0  1  0  0  0],
670282404624515072,Fri Nov 27 16:45:53 +0000 2015,en,sad,Rayy be hotttttt I keep my phone on do not disturb 😩😩😩,[0  0  0  0  1  0  0  0],
670282369631256576,Fri Nov 27 16:45:44 +0000 2015,en,sad,RT @MirLagerfield: I'll dead ass turn my phone off or on Do not disturb when I'm on a date. You have 100% of my attention..,[0  0  0  0  1  1  0  0],
670282256330711040,Fri Nov 27 16:45:17 +0000 2015,en,sad,Do not disturb! @Regrann from @huffpostwomen -  Luckily last night's food provided a lot o… https://t.co/XVc0BNAJpR https://t.co/9jIxUWTAZp,[0  0  0  0  1  0  0  0],
670282238051794944,Fri Nov 27 16:45:13 +0000 2015,en,sad,I will never disturb you,[0  0  0  1  1  0  0  0],
670282888781271040,Fri Nov 27 16:47:48 +0000 2015,en,sad,Bitchy online  Gloomy offline  Hypocrite inside.,[0  0  0  0  0  1  0  0],
670282870645088256,Fri Nov 27 16:47:44 +0000 2015,en,sad,I hate when it's Gloomy &amp  rain outside,[1  0  0  0  0  1  0  0],
670282787795165184,Fri Nov 27 16:47:24 +0000 2015,en,sad,cure to seasonal depression: buy Hunter boots  every time it rains you're excited to wear them not sad that it's gloomy,[0  0  0  0  1  1  0  0],
670282685487710208,Fri Nov 27 16:47:00 +0000 2015,en,sad,It's raining and cold and gloomy outside  I'm glad to be here inside the library.  BlackFridayLibrarian,[0  0  0  1  0  1  0  0],
670282583142363136,Fri Nov 27 16:46:35 +0000 2015,en,sad,RT @FCDallas: It's a gloomy today but our weather expert VP of Complex Tom Jones says rain over by noon Sunday &amp  he's never wrong! https://…,[0  0  0  0  0  1  0  0],
670282402808340480,Fri Nov 27 16:45:52 +0000 2015,en,sad,Have a great weekend Stoke fans! Lets make it a very black &amp  gloomy Saturday for Sunderland.  BlackCats  BlackFriday https://t.co/sBGynSr5us,[0  0  0  2  0  1  0  0],
670282377277521921,Fri Nov 27 16:45:46 +0000 2015,en,sad,@bello_fasha listen to gloomy sunday for unlimited sadness,[0  0  0  0  0  1  0  0],
670282363834916864,Fri Nov 27 16:45:43 +0000 2015,en,sad,It doesn't feel like Friday on this gloomy day.,[0  0  0  1  0  1  0  0],
670283180495253504,Fri Nov 27 16:48:58 +0000 2015,en,sad,RT @girlontapas: Black Friday  because in 24 hours  you forgot how thankful you were for everything you already had.  Good grief  it was ye…,[0  0  0  1  0  2  0  0],
670283168470147073,Fri Nov 27 16:48:55 +0000 2015,en,sad,@8twinge Cheers Katie  chocolate is ALWAYS the answer! 5 fecked discs are gonna give grief at some stage......... 😠🍫,[0  0  0  0  0  1  0  0],
670283159393570816,Fri Nov 27 16:48:53 +0000 2015,en,sad,Good grief. Just take one look at Europe. @crowdfundinside @NCFACanada @bretconkin your thoughts?  ) https://t.co/eqox8aEVb7,[0  0  0  0  0  1  0  0],
670283148048138241,Fri Nov 27 16:48:50 +0000 2015,en,sad,RT @BookOProverbs: The proverbs of Solomon: A wise son brings joy to his father  but a foolish son grief to his mother. -Proverbs 10:1,[0  0  0  1  0  1  0  0],
670283034659278852,Fri Nov 27 16:48:23 +0000 2015,en,sad,My stepmother stopped us being with Dad when he died and I’m devastated https://t.co/CtDprPSb1z,[0  0  0  0  0  1  0  0],
670282917403353090,Fri Nov 27 16:47:55 +0000 2015,en,sad,RT @anyanaele: Defiance Amid Grief as French President Honors Paris Terror Victims: 'We Will Fight to the End  and We Will Win' … https://t…,[1  0  0  1  1  1  0  0],
670282854631415808,Fri Nov 27 16:47:40 +0000 2015,en,sad,@Nhlchildren Good grief. I wasn't going to say anything bad!!!  😐,[0  0  0  1  0  1  0  0],
670282782229180416,Fri Nov 27 16:47:23 +0000 2015,en,sad,Let's Talk about Grief with Coach Franzell Truitt Originally Published B https://t.co/1JfMXgdSMg  coach  grief... https://t.co/cMguPkdawJ,[0  0  0  0  0  2  0  0],
670282770896191488,Fri Nov 27 16:47:20 +0000 2015,en,sad,Let's Talk about Grief with Coach Franzell Truitt Originally Published B https://t.co/1JfMXgdSMg  coach  grief  loss  cwmag  getconnected,[0  0  0  0  0  2  0  0],
670283508313661440,Fri Nov 27 16:50:16 +0000 2015,en,sad,RT @jk_rowling: Snape didn't die for 'ideals'. He died in an attempt to expiate his own guilt. He could have broken cover at any time to sa…,[1  0  0  0  0  2  0  0],
670283504693944320,Fri Nov 27 16:50:15 +0000 2015,en,sad,RT @jk_rowling: Snape didn't die for 'ideals'. He died in an attempt to expiate his own guilt. He could have broken cover at any time to sa…,[1  0  0  0  0  2  0  0],
670283504060645376,Fri Nov 27 16:50:15 +0000 2015,en,sad,RT @jk_rowling: Snape didn't die for 'ideals'. He died in an attempt to expiate his own guilt. He could have broken cover at any time to sa…,[1  0  0  0  0  2  0  0],
670283496158457856,Fri Nov 27 16:50:13 +0000 2015,en,sad,RT @jk_rowling: Snape didn't die for 'ideals'. He died in an attempt to expiate his own guilt. He could have broken cover at any time to sa…,[1  0  0  0  0  2  0  0],
670283489162448896,Fri Nov 27 16:50:11 +0000 2015,en,sad,RT @jk_rowling: Snape didn't die for 'ideals'. He died in an attempt to expiate his own guilt. He could have broken cover at any time to sa…,[1  0  0  0  0  2  0  0],
670283482048786432,Fri Nov 27 16:50:10 +0000 2015,en,sad,RT @jk_rowling: Snape didn't die for 'ideals'. He died in an attempt to expiate his own guilt. He could have broken cover at any time to sa…,[1  0  0  0  0  2  0  0],
670283480224387072,Fri Nov 27 16:50:09 +0000 2015,en,sad,RT @jk_rowling: Snape didn't die for 'ideals'. He died in an attempt to expiate his own guilt. He could have broken cover at any time to sa…,[1  0  0  0  0  2  0  0],
670283478878052352,Fri Nov 27 16:50:09 +0000 2015,en,sad,RT @jk_rowling: Snape didn't die for 'ideals'. He died in an attempt to expiate his own guilt. He could have broken cover at any time to sa…,[1  0  0  0  0  2  0  0],
670283457017212928,Fri Nov 27 16:50:04 +0000 2015,en,sad, WeightLoss  Healthy 5 Guilt-Free Holiday Eating Strategies – And a Yummy Recipe…… https://t.co/iSuCS7k7TQ  JohnMayer  Fitness,[0  0  0  1  0  0  0  0],
670283955082543104,Fri Nov 27 16:52:02 +0000 2015,en,sad,RT @FunnyPicsDepot: When the food is nasty but you're not trying to hurt anybody's feelings https://t.co/LsV5WBAxp8,[1  0  1  0  0  0  0  0],
670283954570694657,Fri Nov 27 16:52:02 +0000 2015,en,sad,RT @BaeHearts: Once you've been hurt  you're so scared to get attached again. You have this fear that everyone you like is gonna break your…,[1  0  0  1  2  0  1  0],
670283952884547584,Fri Nov 27 16:52:02 +0000 2015,en,sad,RT @FunnyPicsDepot: When the food is nasty but you're not trying to hurt anybody's feelings https://t.co/LsV5WBAxp8,[1  0  1  0  0  0  0  0],
670283950963716096,Fri Nov 27 16:52:01 +0000 2015,en,sad,RT @RLSELFMADEBOSSS: I?ve been hurt so bad and I still  love so hard. I admire my  heart for that.,[1  0  0  2  0  0  0  0],
670283950472982528,Fri Nov 27 16:52:01 +0000 2015,en,sad,RT @bocandstyles: rt for an honest indirect from cLIT™  dont rt if you get hurt easily 🙌 https://t.co/BHUpNjA3ru,[1  0  0  0  0  0  1  0],
670283949718007808,Fri Nov 27 16:52:01 +0000 2015,en,sad,RT @KushNMusicss: when the food is nasty but you ain't trying to hurt someone's feelings https://t.co/EKUSGFEv91,[1  0  1  0  0  0  0  0],
670283945569861632,Fri Nov 27 16:52:00 +0000 2015,en,sad,Boy shot on doorstep writes a heartbreaking list to Santa https://t.co/xLMeFH4cIi https://t.co/6R4wXoXe15,[0  0  0  0  0  1  0  0],
670283945020424192,Fri Nov 27 16:52:00 +0000 2015,en,sad,What is love? Baby don't hurt me Don't hurt me No more https://t.co/8FhEzKwzay,[1  0  0  1  0  0  0  0],
670283944139427840,Fri Nov 27 16:52:00 +0000 2015,en,sad,RT @FunnyPicsDepot: When the food is nasty but you're not trying to hurt anybody's feelings https://t.co/LsV5WBAxp8,[1  0  1  0  0  0  0  0],
670283939823661056,Fri Nov 27 16:51:59 +0000 2015,en,sad,RT @KourtneyMedlin: love is not measured with how much bs someone will put up with. you don't intentionally hurt the ones you love.,[1  0  0  2  0  0  0  0],
670284221915594754,Fri Nov 27 16:53:06 +0000 2015,tl,sad,RT @gloriaisuga: Ngiging miserable n nmn c ibon @ofcaldub_malay umayos ka  ALDUBStaySTRONG,[0  0  1  0  0  0  0  0],
670284220602912769,Fri Nov 27 16:53:06 +0000 2015,fr,sad,@JLMelenchon Pfff think it a day of mourning... It is you who are miserable,[0  0  1  0  0  1  0  0],
670284204178055169,Fri Nov 27 16:53:02 +0000 2015,fr,sad,RT @JLMelenchon: Attention of the Presidency: place myself next to Le Pen at the Invalides. Miserable.,[0  0  1  0  0  0  0  0],
670284175505797122,Fri Nov 27 16:52:55 +0000 2015,en,sad,RT @tentzbenji: you wanna be miserable  cool. keep that shit away from me though,[0  0  1  0  0  0  0  0],
670284174625021952,Fri Nov 27 16:52:55 +0000 2015,tl,sad,RT @gloriaisuga: Ngiging miserable n nmn c ibon @ofcaldub_malay umayos ka  ALDUBStaySTRONG,[0  0  1  0  0  0  0  0],
670284173794394113,Fri Nov 27 16:52:54 +0000 2015,en,sad,i am so miserable holy shit,[0  0  1  0  0  0  0  0],
670284132564488192,Fri Nov 27 16:52:45 +0000 2015,es,sad,RT @EscuelitadeAldo: @Piery71 @CesarAcunaP and this human trash  rapist pedophile miserable  wants to be our President? PUAG! https:...,[0  0  1  0  0  0  0  0],
670284132409298944,Fri Nov 27 16:52:45 +0000 2015,fr,sad,@JLMelenchon Congrats to the great... great preacher donor principles... large donor of brotherhood... Finally great miserable...,[0  0  1  4  0  0  0  0],
670284093863645184,Fri Nov 27 16:52:35 +0000 2015,tl,sad,RT @gloriaisuga: Ngiging miserable n nmn c ibon @ofcaldub_malay umayos ka  ALDUBStaySTRONG,[0  0  1  0  0  0  0  0],
670284092781424644,Fri Nov 27 16:52:35 +0000 2015,en,sad,Dear aliens: Please swipe away those persons whose purpose in life are to make others as miserable as they are. I'll give you good weed.,[0  0  1  1  0  0  0  0],
670281519596879872,Fri Nov 27 16:42:22 +0000 2015,en,sad,RT @jzmnptnm: Sext: mortify me,[0  0  0  0  0  1  0  0],
670269232169402368,Fri Nov 27 15:53:32 +0000 2015,en,sad,"Let thy love draw me nearer to thyself  wean me from sin  mortify me to this world  and make me ready for my departure hence." -VoV,[0  0  0  1  0  1  0  0],
670264883145936896,Fri Nov 27 15:36:15 +0000 2015,ja,sad,I'm so mortified?,[0  0  0  0  0  1  0  0],
670261757416488960,Fri Nov 27 15:23:50 +0000 2015,en,sad,RT @jzmnptnm: Sext: mortify me,[0  0  0  0  0  1  0  0],
670260843498508290,Fri Nov 27 15:20:12 +0000 2015,en,sad,RT @jzmnptnm: Sext: mortify me,[0  0  0  0  0  1  0  0],
670260504997310464,Fri Nov 27 15:18:51 +0000 2015,en,sad,RT @jzmnptnm: Sext: mortify me,[0  0  0  0  0  1  0  0],
670258996209721344,Fri Nov 27 15:12:52 +0000 2015,en,sad,@MORTIFY_II i got you let me work out real quick lol,[0  0  0  1  0  1  1  0],
670234691891412992,Fri Nov 27 13:36:17 +0000 2015,ja,sad,I mean  isn't it?,[0  0  1  0  0  0  0  0],
670284639743840257,Fri Nov 27 16:54:46 +0000 2015,en,sad,RT @_xtrillerx_: that female who's dumb over you  loving you  giving you chance after chance  will be the one you regret fucking over  prom…,[0  0  0  1  0  1  0  0],
670284638183686144,Fri Nov 27 16:54:45 +0000 2015,en,sad,I still regret my first guitar I sold because that guitar was bad ass 😖,[0  0  0  1  0  1  0  0],
670284633678995460,Fri Nov 27 16:54:44 +0000 2015,en,sad,RT @bellatrirx: @jk_rowling the true meaning behind the first words Snape Harry is "I regret bitterly Lily's death"??,[1  0  1  0  0  1  0  0],
670284633313972224,Fri Nov 27 16:54:44 +0000 2015,en,sad,RT @MaiDenHeavenOFC: Never give up on something you really want. It's difficult to wait  but worse to regret.  ALDUBStaySTRONG,[0  0  0  1  0  1  0  0],
670284623470022660,Fri Nov 27 16:54:42 +0000 2015,en,sad,One day  we girls will all look back and highly regret all those duck face selfies we took thinking they were cute,[0  0  0  1  0  1  0  0],
670284623390224384,Fri Nov 27 16:54:42 +0000 2015,en,sad,RT @brooketoneman: in the end we only regret the chances we didn't take,[0  0  0  0  0  1  0  0],
670284611927175169,Fri Nov 27 16:54:39 +0000 2015,en,sad,ugh I regret everything lol,[0  0  0  0  0  1  0  0],
670284598509613056,Fri Nov 27 16:54:36 +0000 2015,en,sad,You ever have that ex-girlfriend that you regret going out with more and more every time she speaks?,[0  0  0  0  0  1  0  0],
670284596748099584,Fri Nov 27 16:54:35 +0000 2015,en,sad,Think I'm gonna regret going this dark....,[0  0  0  0  0  1  0  0],
670284584731324416,Fri Nov 27 16:54:32 +0000 2015,en,sad,RT @AMAZlNGFUNFACTS: Accept your past without regret  handle your present with confidence  and face your future without fear.,[0  0  0  0  1  1  0  0],
670284980480774144,Fri Nov 27 16:56:07 +0000 2015,en,sad,ReadersGazette: RT wwwgalelaurecom:  BlackFriday  free tease EVOLUTION OF A SAD WOMAN  Book chapter https://t.co/AoPIy5J8Ee GL  nerdland  …,[0  0  0  1  0  1  0  0],
670284980308811776,Fri Nov 27 16:56:07 +0000 2015,und,sad,Sad 😢,[0  0  0  0  0  1  0  0],
670284978647879681,Fri Nov 27 16:56:06 +0000 2015,en,sad,Some of these girls are sad lol,[0  0  0  0  0  1  0  0],
670284976118702081,Fri Nov 27 16:56:06 +0000 2015,en,sad,Happy cause I got stuff  sad because I'm poor again 😏,[0  0  0  1  0  1  1  0],
670284975460196352,Fri Nov 27 16:56:06 +0000 2015,und,sad,RT @StevanOCCRP: why the Agency @NeKorupciji for so long  is collecting evidence in the case of a kid? Bulgarian register did not send you up to now?  24stana,[0  0  0  2  0  0  0  0],
670284973845438464,Fri Nov 27 16:56:05 +0000 2015,en,sad,going through theta: i'm really sad but this is the worst of it we'll be done soon halfway through omicron: shit  i fucked up  i fucked up ,[0  0  0  1  0  1  0  0],
670284973807652864,Fri Nov 27 16:56:05 +0000 2015,ru,sad,I love to sleep. At the time  you forget about the pain  problems  stress  everything.,[0  0  0  1  0  1  0  0],
670284973518143488,Fri Nov 27 16:56:05 +0000 2015,tl,sad,@jane_jiza @Naezil @PeetoyTejano puede sad PINK pra IGAT.. ahaha  ALDUBStaySTRONG,[0  0  0  0  0  1  0  0],
670284973505699840,Fri Nov 27 16:56:05 +0000 2015,en,sad,So sad that the planetarium closed 😔,[0  0  0  0  0  1  0  0],
670284973388247040,Fri Nov 27 16:56:05 +0000 2015,en,sad,Sad u care about likes so much that u buy them 😅,[0  0  0  1  0  1  0  0],
670285225784713216,Fri Nov 27 16:57:05 +0000 2015,en,sad,RT @RealLolaBahbah: Same POSITION but different EMOTION "A sadness &amp  Happiness part"  © -S  ALDUBStaySTRONG https://t.co/XDiCPsHAob,[0  0  0  1  0  1  0  0],
670285223612063744,Fri Nov 27 16:57:05 +0000 2015,en,sad,kiss me hard before you go summertime sadness,[0  0  0  0  0  1  0  0],
670285216456527873,Fri Nov 27 16:57:03 +0000 2015,en,sad,RT @RealLolaBahbah: Same POSITION but different EMOTION "A sadness &amp  Happiness part"  © -S  ALDUBStaySTRONG https://t.co/XDiCPsHAob,[0  0  0  1  0  1  0  0],
670285207736590336,Fri Nov 27 16:57:01 +0000 2015,en,sad,RT @RealLolaBahbah: Same POSITION but different EMOTION "A sadness &amp  Happiness part"  © -S  ALDUBStaySTRONG https://t.co/XDiCPsHAob,[0  0  0  1  0  1  0  0],
670285197301055488,Fri Nov 27 16:56:58 +0000 2015,en,sad,There's a hidden sadness in every smile.  ALDUBStaySTRONG,[0  0  0  1  0  1  0  0],
670285176853819393,Fri Nov 27 16:56:54 +0000 2015,en,sad,Summertime sadness ..,[0  0  0  0  0  1  0  0],
670285169501294592,Fri Nov 27 16:56:52 +0000 2015,en,sad,RT @itsmiimanel: Sadness will be remembered and happiness will come after  ALDUBStaySTRONG,[0  0  0  1  0  1  0  0],
670285160667987968,Fri Nov 27 16:56:50 +0000 2015,en,sad,RT @FiqDrewx: Allah can change happiness into sadness in one second.,[0  0  0  1  0  1  0  0],
670285150396112896,Fri Nov 27 16:56:47 +0000 2015,en,sad,RT @AlDubMaiden4L: Kalyeserye gives comedy  happiness and at the same sadness. But at the end of the day  aldub will remain!  ALDUBStaySTRO…,[0  0  0  2  0  1  0  0],
670285488624939009,Fri Nov 27 16:58:08 +0000 2015,en,sad,Bring your love baby I can bring my shame,[0  0  0  1  0  1  0  0],
670285482522202112,Fri Nov 27 16:58:06 +0000 2015,en,sad,@fbunational @jeremycorbyn shame you not supported by own party you be gone soon then what matt wrack-gilchrist,[0  0  0  0  0  1  0  0],
670285481192595456,Fri Nov 27 16:58:06 +0000 2015,en,sad,@F2Freestylers are easily the two best football geezas on YouTube  it's shame they never made it pro.,[0  0  0  1  0  1  0  0],
